Date,Open,High,Low,Close,Adj Close,Volume
2016-10-24,545.099976,563.000000,543.500000,559.099976,559.099976,545703
2016-10-25,547.700012,560.849976,547.700012,553.099976,553.099976,570629
2016-10-26,550.849976,550.849976,523.950012,529.500000,529.500000,738437
2016-10-27,514.000000,525.650024,510.649994,521.849976,521.849976,925997
2016-10-28,526.000000,539.150024,525.049988,535.849976,535.849976,459170
2016-11-01,533.000000,538.299988,525.200012,530.950012,530.950012,657070
2016-11-02,525.000000,526.500000,513.000000,514.000000,514.000000,769898
2016-11-03,511.700012,521.500000,506.000000,510.250000,510.250000,628245
2016-11-04,510.000000,515.950012,501.850006,512.099976,512.099976,588198
2016-11-07,513.000000,520.900024,505.500000,507.299988,507.299988,501442
2016-11-08,517.000000,542.250000,516.299988,540.200012,540.200012,1194742
2016-11-09,501.000000,543.400024,500.000000,534.400024,534.400024,926102
2016-11-10,536.900024,549.200012,532.000000,534.150024,534.150024,648751
2016-11-11,529.799988,530.000000,505.250000,507.399994,507.399994,517900
2016-11-15,485.700012,486.700012,451.600006,457.250000,457.250000,1176122
2016-11-16,467.000000,471.500000,450.000000,457.899994,457.899994,749841
2016-11-17,461.000000,476.200012,459.799988,472.600006,472.600006,1197547
2016-11-18,470.000000,473.500000,462.100006,471.000000,471.000000,426532
2016-11-21,468.500000,472.600006,451.549988,456.899994,456.899994,430117
2016-11-22,463.299988,471.149994,453.500000,464.899994,464.899994,406079
2016-11-23,467.000000,475.000000,462.100006,471.399994,471.399994,364408
2016-11-24,468.000000,468.000000,450.000000,453.049988,453.049988,557557
2016-11-25,454.899994,456.000000,443.649994,453.250000,453.250000,663499
2016-11-28,454.799988,459.950012,451.000000,454.799988,454.799988,323531
2016-11-29,456.700012,465.899994,453.350006,459.799988,459.799988,431420
2016-11-30,460.000000,463.899994,455.399994,459.350006,459.350006,399397
2016-12-01,458.000000,458.450012,446.399994,448.149994,448.149994,469966
2016-12-02,445.000000,453.799988,431.200012,433.049988,433.049988,1248595
2016-12-05,434.600006,441.000000,429.000000,439.600006,439.600006,564529
2016-12-06,440.000000,445.799988,438.200012,441.350006,441.350006,389671
2016-12-07,440.000000,448.899994,439.250000,445.250000,445.250000,356657
2016-12-08,449.000000,464.799988,449.000000,461.299988,461.299988,789679
2016-12-09,462.549988,468.399994,460.399994,464.049988,464.049988,366208
2016-12-12,463.500000,463.500000,451.049988,454.549988,454.549988,293796
2016-12-13,476.799988,477.000000,461.799988,470.350006,470.350006,1421583
2016-12-14,471.950012,476.600006,462.799988,472.600006,472.600006,590518
2016-12-15,469.049988,473.200012,462.000000,463.450012,463.450012,494308
2016-12-16,464.049988,475.000000,464.049988,472.500000,472.500000,511544
2016-12-19,471.000000,478.149994,465.799988,471.700012,471.700012,342015
2016-12-20,472.549988,475.000000,469.500000,472.799988,472.799988,241810
2016-12-21,472.799988,474.850006,467.500000,468.750000,468.750000,199870
2016-12-22,468.799988,472.899994,465.250000,469.649994,469.649994,389861
2016-12-23,466.399994,468.299988,460.000000,466.149994,466.149994,365965
2016-12-26,464.250000,464.549988,455.799988,458.299988,458.299988,228994
2016-12-27,459.049988,467.899994,457.600006,466.500000,466.500000,232275
2016-12-28,467.000000,467.850006,462.000000,463.149994,463.149994,209087
2016-12-29,464.899994,472.399994,459.350006,470.750000,470.750000,217985
2016-12-30,471.250000,475.000000,467.549988,471.350006,471.350006,354332
2017-01-02,474.950012,488.500000,469.200012,487.250000,487.250000,415721
2017-01-03,491.000000,492.750000,479.450012,481.250000,481.250000,823203
2017-01-04,485.000000,493.600006,484.600006,486.500000,486.500000,414780
2017-01-05,496.100006,503.200012,495.000000,501.950012,501.950012,539024
2017-01-06,506.000000,507.850006,496.399994,497.799988,497.799988,451099
2017-01-09,500.100006,504.450012,492.549988,500.350006,500.350006,391675
2017-01-10,505.700012,516.549988,505.100006,515.299988,515.299988,767765
2017-01-11,518.200012,525.000000,517.299988,518.900024,518.900024,375665
2017-01-12,519.049988,524.000000,513.250000,518.349976,518.349976,378656
2017-01-13,520.099976,523.500000,507.399994,514.650024,514.650024,393121
2017-01-16,517.200012,529.200012,517.200012,526.549988,526.549988,473428
2017-01-17,527.049988,530.650024,521.000000,523.250000,523.250000,398811
2017-01-18,524.900024,529.599976,521.500000,523.150024,523.150024,1689922
2017-01-19,523.150024,535.000000,523.150024,530.700012,530.700012,446639
2017-01-20,529.000000,529.200012,521.750000,523.150024,523.150024,169627
2017-01-23,522.000000,534.549988,522.000000,532.150024,532.150024,263311
2017-01-24,533.000000,542.849976,532.599976,541.400024,541.400024,449551
2017-01-25,542.099976,550.000000,541.700012,548.000000,548.000000,245448
2017-01-27,552.450012,553.000000,539.900024,544.349976,544.349976,575424
2017-01-30,542.000000,543.200012,530.849976,532.500000,532.500000,182094
2017-01-31,531.500000,531.500000,518.000000,523.599976,523.599976,285965
2017-02-01,525.549988,544.799988,523.000000,541.700012,541.700012,308726
2017-02-02,541.900024,541.900024,527.049988,530.849976,530.849976,1405061
2017-02-03,534.400024,534.400024,520.000000,522.500000,522.500000,322716
2017-02-06,524.500000,531.349976,523.700012,525.299988,525.299988,228656
2017-02-07,527.799988,527.799988,501.950012,506.799988,506.799988,726816
2017-02-08,510.200012,515.000000,507.000000,513.000000,513.000000,355443
2017-02-09,517.700012,518.150024,506.149994,512.799988,512.799988,379479
2017-02-10,512.500000,514.700012,506.600006,509.399994,509.399994,345699
2017-02-13,512.000000,513.000000,503.799988,505.399994,505.399994,286215
2017-02-14,503.850006,506.399994,468.299988,486.799988,486.799988,1242271
2017-02-15,449.000000,453.250000,435.000000,436.549988,436.549988,3628635
2017-02-16,442.000000,447.750000,436.000000,445.899994,445.899994,968146
2017-02-17,448.899994,456.799988,442.750000,452.700012,452.700012,926504
2017-02-20,452.000000,458.250000,449.450012,455.500000,455.500000,533916
2017-02-21,458.000000,462.750000,454.700012,458.950012,458.950012,648219
2017-02-22,461.000000,466.700012,456.649994,460.149994,460.149994,653447
2017-02-23,464.000000,464.899994,457.649994,462.000000,462.000000,559233
2017-02-27,465.000000,465.000000,455.100006,457.299988,457.299988,709474
2017-02-28,459.700012,459.700012,454.100006,456.149994,456.149994,252303
2017-03-01,457.500000,457.500000,448.000000,449.100006,449.100006,467953
2017-03-02,458.799988,467.899994,453.299988,461.049988,461.049988,1049729
2017-03-03,463.000000,467.000000,458.700012,460.100006,460.100006,420227
2017-03-06,462.000000,472.299988,462.000000,470.700012,470.700012,489685
2017-03-07,470.700012,475.799988,465.500000,467.100006,467.100006,507504
2017-03-08,470.000000,470.000000,461.399994,462.649994,462.649994,338660
2017-03-09,462.600006,469.799988,461.500000,467.600006,467.600006,338535
2017-03-10,472.000000,472.000000,465.299988,468.950012,468.950012,407708
2017-03-14,480.000000,482.500000,468.700012,469.649994,469.649994,662834
2017-03-15,474.250000,476.500000,470.649994,473.350006,473.350006,476602
2017-03-16,476.899994,481.500000,476.149994,480.399994,480.399994,1833905
2017-03-17,482.600006,484.299988,472.399994,476.350006,476.350006,314915
2017-03-20,477.399994,478.200012,471.299988,476.049988,476.049988,281741
2017-03-21,476.000000,477.350006,470.700012,473.350006,473.350006,206191
2017-03-22,471.000000,471.000000,458.600006,459.899994,459.899994,427596
2017-03-23,460.700012,475.899994,460.700012,471.799988,471.799988,449713
2017-03-24,472.000000,474.700012,467.649994,470.500000,470.500000,313779
2017-03-27,470.000000,470.000000,462.399994,465.500000,465.500000,941186
2017-03-28,469.899994,473.100006,468.000000,472.399994,472.399994,195210
2017-03-29,475.000000,475.000000,463.750000,469.100006,469.100006,504661
2017-03-30,464.700012,469.700012,463.000000,468.399994,468.399994,672046
2017-03-31,467.000000,472.500000,464.100006,465.950012,465.950012,797627
2017-04-03,469.000000,472.250000,467.750000,470.450012,470.450012,396149
2017-04-05,473.000000,474.950012,467.149994,473.549988,473.549988,283721
2017-04-06,474.399994,478.750000,470.700012,473.049988,473.049988,469170
2017-04-07,469.799988,480.000000,466.549988,468.000000,468.000000,552994
2017-04-10,470.000000,478.149994,468.000000,475.049988,475.049988,520240
2017-04-11,477.000000,478.450012,471.399994,472.750000,472.750000,594211
2017-04-12,471.899994,471.899994,462.049988,465.200012,465.200012,381031
2017-04-13,469.350006,469.350006,451.200012,452.950012,452.950012,663863
2017-04-17,452.899994,455.700012,447.350006,449.500000,449.500000,423227
2017-04-18,450.000000,455.799988,442.500000,444.100006,444.100006,428133
2017-04-19,445.000000,449.100006,438.200012,443.549988,443.549988,589375
2017-04-20,447.899994,447.899994,442.500000,444.000000,444.000000,440999
2017-04-21,447.500000,447.950012,437.000000,440.399994,440.399994,689180
2017-04-24,440.700012,449.000000,439.049988,445.100006,445.100006,502136
2017-04-25,447.799988,447.799988,443.500000,445.600006,445.600006,307085
2017-04-26,448.700012,454.399994,445.600006,450.799988,450.799988,903160
2017-04-27,453.000000,461.299988,453.000000,455.950012,455.950012,522463
2017-04-28,458.899994,461.450012,454.799988,457.799988,457.799988,368672
2017-05-02,457.799988,457.799988,448.899994,451.649994,451.649994,381141
2017-05-03,452.799988,456.350006,444.600006,446.649994,446.649994,339662
2017-05-04,447.000000,448.799988,435.350006,436.500000,436.500000,514416
2017-05-05,436.700012,438.000000,418.049988,419.750000,419.750000,1413719
2017-05-08,424.200012,428.500000,417.100006,423.250000,423.250000,512318
2017-05-09,424.000000,428.549988,423.399994,426.700012,426.700012,343617
2017-05-10,428.000000,432.899994,424.399994,432.049988,432.049988,419054
2017-05-11,432.549988,434.299988,425.700012,427.399994,427.399994,931209
2017-05-12,428.000000,433.799988,427.399994,430.399994,430.399994,436223
2017-05-15,433.600006,433.600006,430.049988,431.850006,431.850006,364038
2017-05-16,433.000000,439.700012,432.299988,437.299988,437.299988,377867
2017-05-17,437.450012,452.000000,435.500000,449.649994,449.649994,970863
2017-05-18,442.000000,448.799988,436.000000,438.200012,438.200012,489585
2017-05-19,444.000000,445.000000,435.000000,442.950012,442.950012,334437
2017-05-22,443.000000,452.000000,442.350006,448.399994,448.399994,586135
2017-05-23,450.399994,456.450012,444.500000,450.100006,450.100006,1072302
2017-05-24,469.000000,472.950012,459.049988,469.450012,469.450012,1492844
2017-05-25,470.299988,478.000000,465.000000,475.450012,475.450012,1058632
2017-05-26,475.000000,487.000000,472.850006,480.750000,480.750000,1118826
2017-05-29,482.000000,484.450012,472.000000,480.399994,480.399994,386808
2017-05-30,482.100006,486.649994,479.600006,481.450012,481.450012,289836
2017-05-31,480.500000,482.700012,475.000000,476.200012,476.200012,401166
2017-06-01,477.000000,479.750000,473.600006,476.399994,476.399994,302586
2017-06-02,479.000000,485.950012,477.500000,478.549988,478.549988,375530
2017-06-05,478.200012,481.399994,475.399994,478.000000,478.000000,206697
2017-06-06,482.649994,484.399994,457.350006,460.899994,460.899994,702667
2017-06-07,464.000000,464.000000,453.600006,457.950012,457.950012,456841
2017-06-08,458.500000,463.500000,457.450012,460.750000,460.750000,378363
2017-06-09,460.899994,468.000000,455.149994,467.200012,467.200012,425755
2017-06-12,467.000000,467.000000,455.100006,456.500000,456.500000,321767
2017-06-13,457.100006,458.549988,448.100006,449.600006,449.600006,396341
2017-06-14,451.000000,453.600006,447.200012,451.600006,451.600006,461638
2017-06-15,452.950012,457.950012,447.000000,448.450012,448.450012,395863
2017-06-16,455.399994,458.299988,452.250000,455.500000,455.500000,558674
2017-06-19,455.000000,456.600006,450.899994,452.299988,452.299988,345728
2017-06-20,455.500000,470.600006,455.500000,467.149994,467.149994,691383
2017-06-21,467.000000,467.000000,456.000000,457.299988,457.299988,1317927
2017-06-22,460.000000,463.200012,452.000000,452.799988,452.799988,317232
2017-06-23,453.100006,456.549988,442.399994,443.100006,443.100006,84099998
2017-06-27,443.149994,444.200012,434.399994,441.549988,441.549988,275699
2017-06-28,442.850006,446.500000,440.350006,442.149994,442.149994,291898
2017-06-29,445.649994,446.200012,433.649994,435.950012,435.950012,270474
2017-06-30,434.899994,434.899994,428.000000,432.500000,432.500000,511744
2017-07-03,433.700012,434.399994,426.649994,430.649994,430.649994,537854
2017-07-04,438.000000,438.000000,426.100006,427.649994,427.649994,431813
2017-07-05,429.899994,434.250000,427.549988,432.049988,432.049988,367800
2017-07-06,435.000000,438.799988,433.850006,437.100006,437.100006,279419
2017-07-07,433.000000,441.299988,432.500000,436.799988,436.799988,277875
2017-07-10,441.700012,457.500000,441.700012,446.750000,446.750000,3343876
2017-07-11,451.250000,462.250000,451.250000,456.950012,456.950012,1257434
2017-07-12,462.000000,463.799988,456.899994,460.950012,460.950012,392673
2017-07-13,464.149994,465.000000,455.549988,458.399994,458.399994,256544
2017-07-14,459.100006,460.000000,451.000000,451.899994,451.899994,202313
2017-07-17,453.049988,458.350006,453.049988,454.299988,454.299988,181617
2017-07-18,454.000000,459.000000,452.100006,456.049988,456.049988,144805
2017-07-19,454.000000,462.799988,453.500000,460.549988,460.549988,224975
2017-07-20,463.000000,464.100006,457.299988,460.200012,460.200012,219538
2017-07-21,460.000000,465.899994,457.549988,464.600006,464.600006,327519
2017-07-24,461.000000,468.000000,461.000000,463.600006,463.600006,258063
2017-07-25,468.000000,468.000000,454.700012,456.149994,456.149994,263910
2017-07-26,457.000000,458.700012,455.000000,456.750000,456.750000,769149
2017-07-27,461.000000,461.000000,441.399994,445.649994,445.649994,449480
2017-07-28,445.000000,447.950012,442.649994,446.299988,446.299988,351885
2017-07-31,446.000000,449.350006,443.750000,444.500000,444.500000,240220
2017-08-01,445.000000,452.250000,445.000000,446.899994,446.899994,465788
2017-08-02,449.850006,450.000000,435.000000,439.500000,439.500000,513133
2017-08-03,440.500000,441.600006,430.200012,431.850006,431.850006,1841235
2017-08-04,431.000000,438.850006,431.000000,435.100006,435.100006,1340403
2017-08-07,439.700012,440.000000,426.000000,430.450012,430.450012,412555
2017-08-08,432.000000,435.350006,425.899994,430.399994,430.399994,466576
2017-08-09,428.500000,430.149994,415.000000,416.750000,416.750000,779946
2017-08-10,399.899994,404.000000,376.000000,380.899994,380.899994,2401602
2017-08-11,377.899994,379.950012,357.950012,374.399994,374.399994,1122665
2017-08-14,380.000000,381.850006,372.600006,375.649994,375.649994,589792
2017-08-16,380.000000,390.100006,376.000000,389.049988,389.049988,727516
2017-08-17,392.000000,393.899994,384.100006,385.049988,385.049988,653997
2017-08-18,384.000000,384.000000,377.250000,380.700012,380.700012,574271
2017-08-21,382.000000,382.850006,372.100006,374.549988,374.549988,595249
2017-08-22,377.350006,379.899994,372.350006,373.350006,373.350006,558419
2017-08-23,375.500000,381.299988,373.200012,380.100006,380.100006,468387
2017-08-24,382.000000,385.600006,380.500000,384.000000,384.000000,464238
2017-08-28,385.700012,387.250000,378.700012,379.200012,379.200012,377373
2017-08-29,379.200012,382.450012,375.000000,376.350006,376.350006,278851
2017-08-30,379.200012,382.750000,377.600006,378.549988,378.549988,251767
2017-08-31,378.000000,380.700012,376.000000,376.600006,376.600006,177033
2017-09-01,379.000000,392.500000,378.899994,390.700012,390.700012,536632
2017-09-04,393.950012,396.049988,381.399994,384.399994,384.399994,648771
2017-09-05,386.000000,388.899994,383.500000,387.399994,387.399994,340022
2017-09-06,383.350006,386.450012,382.500000,383.399994,383.399994,270015
2017-09-07,384.000000,384.799988,376.100006,378.899994,378.899994,654612
2017-09-08,380.000000,381.700012,374.000000,375.049988,375.049988,524053
2017-09-11,380.000000,380.799988,374.299988,375.399994,375.399994,273809
2017-09-12,378.000000,389.000000,375.500000,387.200012,387.200012,576144
2017-09-13,391.549988,393.700012,387.299988,389.799988,389.799988,829294
2017-09-14,391.450012,405.600006,391.000000,403.899994,403.899994,1398319
2017-09-15,403.700012,406.200012,399.549988,401.250000,401.250000,741795
2017-09-18,411.299988,413.899994,403.549988,405.350006,405.350006,750585
2017-09-19,415.000000,428.200012,415.000000,423.899994,423.899994,48383244
2017-09-20,424.399994,424.399994,413.100006,415.500000,415.500000,453886
2017-09-21,416.899994,418.799988,408.899994,413.299988,413.299988,388130
2017-09-22,414.750000,421.600006,409.649994,411.200012,411.200012,841436
2017-09-25,413.000000,418.899994,404.600006,408.200012,408.200012,412851
2017-09-26,409.000000,413.700012,403.850006,410.899994,410.899994,345628
2017-09-27,411.000000,414.299988,401.950012,403.899994,403.899994,330950
2017-09-28,407.399994,407.399994,399.000000,401.100006,401.100006,256563
2017-09-29,400.299988,404.049988,397.950012,401.250000,401.250000,431845
2017-10-03,428.250000,428.250000,415.250000,416.399994,416.399994,733114
2017-10-04,418.000000,425.000000,412.750000,423.399994,423.399994,462809
2017-10-05,425.000000,426.000000,420.299988,423.149994,423.149994,353857
2017-10-06,422.899994,425.899994,415.799988,424.200012,424.200012,309894
2017-10-09,425.100006,432.200012,423.299988,425.899994,425.899994,336362
2017-10-10,424.000000,429.000000,422.100006,423.799988,423.799988,246097
2017-10-11,421.149994,424.899994,413.399994,415.250000,415.250000,296017
2017-10-12,415.500000,421.850006,409.950012,420.299988,420.299988,423345
2017-10-13,422.000000,428.899994,419.200012,424.450012,424.450012,457236
2017-10-16,426.000000,437.950012,426.000000,436.549988,436.549988,525906
2017-10-17,437.399994,437.399994,430.750000,432.000000,432.000000,291426
2017-10-18,434.000000,437.600006,427.299988,433.549988,433.549988,297257
2017-10-19,433.450012,433.450012,424.049988,427.250000,427.250000,143416
2017-10-23,428.200012,430.750000,420.950012,422.299988,422.299988,279220
2017-10-24,422.000000,428.799988,415.000000,415.799988,415.799988,449579
2017-10-25,420.000000,424.250000,415.399994,422.000000,422.000000,265084
2017-10-26,420.549988,422.250000,417.500000,419.350006,419.350006,247939
2017-10-27,421.000000,434.000000,421.000000,430.049988,430.049988,472018
2017-10-30,430.000000,439.899994,428.750000,435.799988,435.799988,443873
2017-10-31,437.149994,438.500000,427.149994,428.549988,428.549988,537759
2017-11-01,430.049988,439.799988,428.799988,436.750000,436.750000,418931
2017-11-02,436.700012,440.299988,430.000000,434.799988,434.799988,393648
2017-11-03,435.100006,448.500000,432.899994,446.899994,446.899994,625153
2017-11-06,448.049988,466.950012,443.649994,461.549988,461.549988,1122495
2017-11-07,458.000000,465.799988,447.000000,451.899994,451.899994,692700
2017-11-08,451.000000,455.500000,431.500000,438.700012,438.700012,790340
2017-11-09,443.500000,451.250000,426.000000,440.299988,440.299988,3182360
2017-11-10,440.850006,440.850006,420.149994,422.649994,422.649994,2415046
2017-11-13,427.000000,428.000000,416.100006,418.200012,418.200012,724312
2017-11-14,419.700012,422.000000,411.250000,414.549988,414.549988,516824
2017-11-15,413.950012,417.549988,407.000000,408.600006,408.600006,732963
2017-11-16,410.100006,415.799988,410.100006,413.500000,413.500000,450604
2017-11-17,418.200012,423.000000,417.049988,421.450012,421.450012,498829
2017-11-20,421.549988,425.350006,420.299988,422.399994,422.399994,350660
2017-11-21,425.399994,429.899994,422.700012,424.250000,424.250000,765624
2017-11-22,424.399994,432.950012,424.399994,428.250000,428.250000,775302
2017-11-23,428.899994,430.850006,422.850006,426.100006,426.100006,332187
2017-11-24,426.000000,429.799988,424.049988,424.950012,424.950012,336043
2017-11-27,422.200012,424.899994,418.000000,421.149994,421.149994,389757
2017-11-28,418.200012,422.000000,414.799988,415.950012,415.950012,365354
2017-11-29,415.950012,419.549988,412.100006,414.250000,414.250000,293079
2017-11-30,411.100006,412.000000,402.950012,404.649994,404.649994,677811
2017-12-01,409.100006,410.500000,396.750000,399.149994,399.149994,803276
2017-12-04,408.000000,411.000000,402.000000,403.399994,403.399994,577311
2017-12-05,404.000000,405.899994,396.799988,402.350006,402.350006,638608
2017-12-06,405.000000,405.000000,395.000000,397.000000,397.000000,417000
2017-12-07,403.000000,405.299988,397.200012,402.149994,402.149994,593359
2017-12-08,406.750000,413.700012,406.500000,411.049988,411.049988,2497430
2017-12-11,412.000000,415.350006,409.299988,410.200012,410.200012,368376
2017-12-12,411.000000,415.700012,405.549988,405.700012,405.700012,1407417
2017-12-13,406.250000,409.700012,400.000000,401.850006,401.850006,409532
2017-12-14,403.350006,404.200012,398.549988,402.799988,402.799988,285975
2017-12-15,406.200012,409.000000,404.049988,405.149994,405.149994,325973
2017-12-18,401.700012,409.600006,389.750000,405.500000,405.500000,528293
2017-12-19,408.899994,420.399994,408.000000,419.250000,419.250000,922779
2017-12-20,422.000000,427.500000,419.299988,421.950012,421.950012,710303
2017-12-21,422.549988,426.100006,418.950012,420.250000,420.250000,330655
2017-12-22,421.000000,425.950012,420.299988,421.899994,421.899994,352495
2017-12-26,422.100006,424.700012,421.299988,423.600006,423.600006,177365
2017-12-27,425.000000,427.950012,420.350006,422.500000,422.500000,217274
2017-12-28,424.000000,424.000000,416.250000,418.399994,418.399994,222704
2017-12-29,418.500000,432.500000,417.399994,431.200012,431.200012,552476
